Date,SHL_Close,USIR%,ANN_Close,CSL_Close,RMD_Close
24/10/2016,18.23112106,0.755801,19.72621346,96.72600555,8.116538048
25/10/2016,18.31703568,0.756372,20.04438019,97.15054321,8.15537262
26/10/2016,17.90464401,0.759647,19.80575562,96.01847076,7.844692707
27/10/2016,17.60394478,0.764059,19.35502243,94.33922577,7.708769321
28/10/2016,17.44929695,0.76746,19.15175247,93.69771576,7.611682892
31/10/2016,17.60394478,0.772618,19.16943169,94.82036591,7.611682892
1/11/2016,17.55239487,0.763301,19.06337166,94.00904846,7.601972103
2/11/2016,17.0712719,0.760225,18.67450714,91.97132111,7.301001072
3/11/2016,17.11423111,0.759417,18.55961227,92.64112091,7.330127239
4/11/2016,17.42352104,0.765052,18.55961227,93.0750885,7.21362114
7/11/2016,18.53182411,0.764994,19.16059303,94.12224579,7.35925436
8/11/2016,18.3943615,0.759013,19.69970703,93.27319336,7.330127239
9/11/2016,17.71563339,0.759821,18.97499275,91.6505661,7.058280945
10/11/2016,18.08506584,0.760746,19.52294922,96.66942596,7.475759029
11/11/2016,18.4287281,0.764526,19.62016487,97.38639832,7.660226345
14/11/2016,18.35140228,0.765345,19.25781059,98.037323,7.650516987
15/11/2016,18.61773872,0.76858,19.30199814,95.70713806,7.504885197
16/11/2016,18.91843987,0.767872,19.37270164,93.5279007,7.485467911
17/11/2016,18.90985107,0.772022,19.12523842,95.36753082,7.524302483
18/11/2016,19.05590248,0.774593,19.4875946,94.57507324,7.757312775
21/11/2016,18.58337212,0.764935,19.3461895,93.92412567,7.757312775
22/11/2016,18.66069221,0.760861,19.65551376,94.65055084,7.776731491
23/11/2016,18.90985107,0.754945,20.07089615,94.04678345,7.592264175
24/11/2016,18.81534386,0.757117,20.23881721,93.59395599,7.737895012
25/11/2016,18.72942734,0.755344,20.42441177,93.63169098,7.708769321
28/11/2016,18.40295029,0.749457,20.17694855,92.88639832,7.679642677
29/11/2016,18.69506264,0.739809,20.0090332,93.29205322,7.883527756
30/11/2016,18.72942734,0.732332,19.96484184,92.45244598,8.058286667
1/12/2016,18.85830116,0.737681,20.91933441,93.6033783,8.077701569
2/12/2016,18.60055351,0.741015,20.65419579,92.52790833,7.776731491
5/12/2016,18.37717819,0.737463,20.41557503,90.22603607,7.669935226
6/12/2016,18.43731689,0.741675,20.38022423,90.80151367,7.747604847
7/12/2016,18.4802742,0.744546,20.96352577,90.93358612,7.825276375
8/12/2016,18.96998978,0.749457,21.24633598,89.95244598,7.844692707
9/12/2016,18.81534386,0.748447,21.69707108,89.62226868,7.94178009
12/12/2016,18.82393265,0.73888,22.14780426,86.88643646,8.03886795
13/12/2016,18.4115448,0.742115,22.11245728,89.65055847,8.048575401
14/12/2016,18.56619263,0.74438,21.81196404,91.32038879,8.077701569
15/12/2016,18.56619263,0.74744,21.65287971,91.33924103,8.126247406
16/12/2016,18.54900742,0.747217,21.52031326,91.44300842,8.15537262
19/12/2016,18.61773872,0.748615,21.83847427,91.79206848,8.271879196
20/12/2016,18.61773872,0.745951,21.39657974,92.56565857,8.281587601
21/12/2016,18.12802505,0.744823,21.25517464,93.20716095,8.281587601
22/12/2016,18.23112106,0.749738,21.21098709,92.63169861,8.271879196
23/12/2016,18.35999489,0.749457,21.52031326,92.26376343,8.252462387
28/12/2016,18.24830437,0.74107,21.91801834,93.78263855,8.378674507
29/12/2016,18.4287281,0.736811,22.04175186,93.89583588,8.368967056
30/12/2016,18.38576698,0.729129,21.83847427,94.72602081,8.330131531
3/01/2017,18.52323151,0.725111,22.05059052,95.1599884,8.398093224
4/01/2017,18.48886681,0.726956,21.86499214,95.32035828,8.359256744
5/01/2017,18.69506264,0.723537,21.8915062,96.27318573,8.271879196
6/01/2017,18.74660683,0.722178,22.06826019,96.53733826,8.184498787
9/01/2017,19.00435829,0.717927,22.45713234,98.11279297,8.291296959
10/01/2017,18.72942734,0.718081,21.99755669,98.11279297,8.291296959
11/01/2017,18.32563019,0.719114,22.16547966,97.99014282,8.368967056
12/01/2017,18.23112106,0.718494,22.09477806,95.24490356,8.291296959
13/01/2017,18.20534515,0.723484,22.00639915,95.35808563,8.281587601
16/01/2017,18.16238785,0.720981,21.8915062,95.17884827,8.388384819
17/01/2017,18.04211044,0.719683,21.5468235,94.52790833,8.378674507
18/01/2017,18.04211044,0.722993,21.75893593,93.50904846,8.126247406
19/01/2017,18.10225105,0.728704,21.74126053,105.1882477,8.194207191
20/01/2017,18.04211044,0.733837,21.4761219,108.1127625,8.067996025
23/01/2017,18.04211044,0.731208,21.49380112,105.2165375,8.077701569
24/01/2017,18.23971367,0.735998,21.37890434,106.1788177,8.660228729
25/01/2017,18.13661385,0.73616,21.39657974,105.942955,8.951493263
27/01/2017,18.21393967,0.744713,21.3347168,106.4901199,8.854406357
30/01/2017,18.20534515,0.748839,20.94585037,105.0939026,8.73789978
31/01/2017,17.88746262,0.749794,21.01655006,105.942955,8.669937134
1/02/2017,17.99056053,0.747328,19.82343483,106.90522,8.621395111
2/02/2017,18.16238785,0.75507,19.22245598,105.76371,8.524305344
3/02/2017,18.25689697,0.75092,19.3461895,106.0089951,8.495182037
6/02/2017,18.38576698,0.756659,19.09872818,105.4618225,8.572852135
7/02/2017,18.19675636,0.757346,19.24897385,106.19767,8.660228729
8/02/2017,18.57477951,0.758265,19.44340324,106.54673,8.73789978
9/02/2017,18.58337212,0.759244,19.40805244,106.7920151,8.786445618
10/02/2017,18.76379395,0.757404,19.54946136,107.8957748,8.88353157
13/02/2017,18.94421196,0.753352,19.13407707,108.55616,8.864114761
14/02/2017,18.82393265,0.755361,18.93080521,108.1787796,8.9320755
15/02/2017,18.93562889,0.756544,19.19594383,111.3202896,9.00003624
16/02/2017,18.60055351,0.758035,19.19594383,115.4712143,9.067998886
17/02/2017,18.35999489,0.75838,18.78780365,113.4617844,9.038872719
20/02/2017,18.40295029,0.765462,18.689394,113.0184021,9.097126961
21/02/2017,18.4287281,0.767601,18.96674156,112.5278397,9.097126961
22/02/2017,18.90985107,0.764584,19.12777519,113.7070618,9.116541862
23/02/2017,18.70365524,0.762253,19.12777519,113.1976471,9.14566803
24/02/2017,18.53182411,0.763172,18.689394,111.0749969,8.990326881
27/02/2017,18.60914803,0.76259,18.91305923,111.2542496,9.097126961
28/02/2017,18.48886681,0.767012,19.04725647,111.1882095,9.087413788
1/03/2017,18.47168541,0.76424,19.02041626,111.4335022,9.135958672
2/03/2017,18.4974575,0.76693,19.50353432,113.5183945,9.242756844
3/03/2017,18.54900742,0.772147,19.42301178,113.678772,9.262172699
6/03/2017,18.29985428,0.769823,19.48563957,113.424057,9.223339081
7/03/2017,18.43062782,0.766801,19.78982544,114.6127319,9.174791336
8/03/2017,18.61371613,0.768876,19.89718056,115.5561218,9.097126961
9/03/2017,18.4480648,0.767636,20.08506012,115.7164917,9.116541862
10/03/2017,18.61371613,0.769704,20.30872536,118.7825317,9.126251221
13/03/2017,18.57884026,0.771307,20.27293777,117.6787491,9.116541862
14/03/2017,18.6311512,0.767048,20.40713882,117.6410141,9.223339081
15/03/2017,18.55268478,0.767636,20.39818764,118.3227386,9.097126961
16/03/2017,18.57012367,0.764228,20.37135124,117.8003616,9.048582077
17/03/2017,18.47422218,0.765755,20.50555038,117.1450043,9.009745598
20/03/2017,18.61371613,0.757232,20.52344513,118.7786179,8.980618477
21/03/2017,18.70089912,0.759474,20.71132088,118.7691193,9.087413788
22/03/2017,18.40447617,0.758921,20.53238869,116.4231796,8.90294838
23/03/2017,18.56140518,0.759497,20.89025307,116.223732,9.048582077
24/03/2017,18.71833611,0.752899,21.13181305,117.2969818,9.106834412
27/03/2017,18.9101429,0.750751,21.10497093,116.6321335,9.048582077
28/03/2017,19.10194016,0.754375,21.33758354,116.8220901,9.116541862
29/03/2017,19.33733749,0.756659,21.58808517,118.0852966,9.135958672
30/03/2017,19.38964844,0.75655,21.61492538,119.1870193,9.135958672
31/03/2017,19.28503227,0.770594,21.53440475,119.0350647,9.019454956
3/04/2017,19.24143791,0.766989,21.48967361,119.8898544,9.135958672
4/04/2017,19.02347755,0.770475,21.5522995,120.136795,9.097126961
5/04/2017,18.97116852,0.773036,21.47177696,120.0513229,9.058290482
6/04/2017,18.72705078,0.767413,21.60598183,121.5614471,8.922367096
7/04/2017,18.76192856,0.766942,21.38231087,122.0078659,8.873822212
10/04/2017,18.77936554,0.763417,21.47177696,121.8558884,8.922367096
11/04/2017,18.75321007,0.763301,21.51651573,122.0173492,8.922367096
12/04/2017,18.87526512,0.762893,21.4628334,121.295517,8.922367096
13/04/2017,18.8055172,0.76524,21.09602547,121.5519638,8.728192329
18/04/2017,18.55268478,0.767048,21.09602547,122.2453003,8.844696045
19/04/2017,18.57012367,0.765521,20.77394676,121.2290421,8.82528019
20/04/2017,18.76192856,0.762992,20.89025307,121.5139694,8.941784859
21/04/2017,18.71833611,0.760514,20.86341095,121.9698563,8.864114761
24/04/2017,18.77936554,0.756888,21.08707809,122.1313248,8.970910072
26/04/2017,19.03219795,0.756779,21.29284859,123.5749741,9.126251221
27/04/2017,19.18912888,0.754148,21.07813072,124.3158112,9.262172699
28/04/2017,19.25887299,0.750723,21.29284859,125.8924179,8.893239975
1/05/2017,19.31118393,0.750694,21.14075661,126.1203537,8.941784859
2/05/2017,19.49427223,0.750362,21.32863426,126.2628479,8.922367096
3/05/2017,19.71223068,0.753909,21.00655556,126.7282181,9.009745598
4/05/2017,19.66863823,0.756601,21.38231087,126.9371643,9.029164314
5/05/2017,19.61632919,0.758093,21.2302227,126.908699,9.058290482
8/05/2017,20.06096649,0.759186,21.29284859,127.7444534,9.106834412
9/05/2017,20.00865364,0.755915,21.29284859,127.5070572,9.058290482
10/05/2017,20.26148605,0.749625,21.65071487,127.9534302,8.98326683
11/05/2017,20.4794445,0.751908,22.02646637,128.9316864,9.041727066
12/05/2017,20.18302155,0.755572,21.73122978,127.3930588,8.954035759
15/05/2017,20.226614,0.755972,21.53440475,127.5640411,9.041727066
16/05/2017,20.23533058,0.753693,21.82964134,127.554512,9.051467896
17/05/2017,19.93890762,0.748033,21.40915489,125.9873962,8.993011475
18/05/2017,19.59016991,0.74672,21.33758354,123.3090363,8.895578384
19/05/2017,19.58145142,0.748341,21.63282013,124.477272,8.85660553
22/05/2017,19.63376236,0.753409,21.32863426,123.7269516,8.934551239
23/05/2017,19.65991974,0.754318,21.32863426,124.5152359,9.012496948
24/05/2017,19.54657936,0.742887,21.59703445,126.4242935,9.080699921
25/05/2017,19.57273483,0.741235,22.52747536,125.6264725,9.100185394
26/05/2017,19.67735291,0.741581,21.00655556,125.4555283,9.158643723
29/05/2017,19.77325821,0.73888,20.64869499,126.2058563,9.158643723
30/05/2017,19.79941177,0.734241,20.89025307,125.0281372,9.168387413
31/05/2017,20.19174004,0.736106,20.89919853,122.7961578,9.168387413
1/06/2017,20.67124557,0.737898,21.28390121,124.7241974,9.402224541
2/06/2017,20.87177277,0.73929,21.257061,125.3700409,9.528886795
5/06/2017,20.70612335,0.742054,21.03339958,125.6074829,9.558117867
6/06/2017,20.35738754,0.742115,20.60396004,123.5654907,9.489914894
7/06/2017,20.42713356,0.743108,20.60396004,124.686203,9.421711922
8/06/2017,20.19174004,0.742225,20.53238869,128.5233154,9.431456566
9/06/2017,20.13070869,0.745212,20.26399422,128.2668457,9.489914894
13/06/2017,20.84561539,0.747105,21.07813072,130.7362976,9.519145966
14/06/2017,20.9328022,0.747161,21.8743763,134.905777,9.723751068
15/06/2017,20.99382973,0.749749,21.80280113,132.4458313,9.714009285
16/06/2017,21.01998329,0.745601,21.83859062,132.0184479,9.791956902
19/06/2017,21.11588669,0.744435,21.47177696,132.6073151,9.830928802
20/06/2017,20.96767426,0.743882,21.37336731,131.6005707,10.03553772
21/06/2017,20.84561539,0.745935,21.2033844,132.4933319,10.08425331
22/06/2017,20.8368969,0.742666,21.18549156,133.9180298,10.06476593
23/06/2017,20.99382973,0.737953,21.35547447,136.1309814,10.01604939
26/06/2017,21.15076256,0.74287,21.18549156,135.5516052,10.06476593
27/06/2017,21.14204216,0.748727,21.36441803,133.7280273,9.94784832
28/06/2017,21.29897118,0.750976,21.36441803,133.4051361,9.85041523
29/06/2017,21.42975044,0.754205,21.4628334,134.9342651,9.899131775
30/06/2017,21.11588669,0.752831,21.2302227,131.0971832,9.782213211
3/07/2017,20.77586937,0.753012,20.78289413,128.4758148,9.801700592
4/07/2017,21.16819954,0.754774,20.57712173,129.6250153,9.840672493
5/07/2017,20.34866714,0.753807,20.53238869,128.2193756,9.860159874
6/07/2017,20.4009819,0.758898,20.30872536,130.118927,9.860159874
7/07/2017,19.9650631,0.758553,20.0045433,127.4310455,9.694523811
10/07/2017,19.78197479,0.762137,20.42503166,126.623764,9.85041523
11/07/2017,19.82556534,0.759192,20.18347168,125.8069611,9.772467613
12/07/2017,19.48555183,0.75761,19.95086288,122.6157074,9.67503643
13/07/2017,19.66863823,0.755087,20.21926117,126.0918808,9.752984047
14/07/2017,19.86044121,0.754148,20.25504494,124.3158112,9.67503643
17/07/2017,19.93890762,0.756767,20.32661819,123.4230042,9.645807266
18/07/2017,19.70351028,0.758438,20.03138161,121.9128723,9.480171204
19/07/2017,19.67735291,0.758668,19.83455658,121.5614471,9.489914894
20/07/2017,19.71223068,0.763592,19.94191742,120.9915848,9.752984047
21/07/2017,19.7645359,0.768521,19.87034225,120.42173,9.577605247
24/07/2017,19.63376236,0.768829,19.77192879,119.6809006,9.47042942
25/07/2017,19.78197479,0.766618,20.12979317,122.102829,9.558117867
26/07/2017,19.77325821,0.761209,20.42503166,123.4799805,9.577605247
27/07/2017,19.7645359,0.760092,20.24610138,122.3497696,9.402224541
28/07/2017,19.45939636,0.757978,20.01348686,119.6144257,9.392484665
31/07/2017,19.43324089,0.760514,19.6556263,119.6714249,9.411969185
1/08/2017,19.47683144,0.760514,19.44090843,120.6781616,9.411969185
2/08/2017,19.40708542,0.763901,19.57510567,121.0770798,8.87609005
3/08/2017,19.4419632,0.767919,19.68246841,120.6211777,9.002752304
4/08/2017,19.5117054,0.774054,19.68246841,121.7039261,9.187874794
7/08/2017,19.73838615,0.782522,19.85245132,121.4379883,9.256077766
8/08/2017,19.73838615,0.779101,19.69141197,120.5831909,9.246333122
9/08/2017,19.99993706,0.791828,19.87034225,122.0268402,9.197616577
10/08/2017,20.00865364,0.79602,19.79877281,121.3620071,9.168387413
11/08/2017,19.85172272,0.794786,19.27986908,119.9183578,9.012496948
14/08/2017,19.93018913,0.792531,18.689394,119.9658356,9.002752304
15/08/2017,20.1219902,0.79277,19.23513603,120.7921295,9.090442657
16/08/2017,20.56663132,0.793273,19.3603878,118.9780731,9.084568977
17/08/2017,19.99121666,0.800013,19.53037453,120.6211777,9.06498909
18/08/2017,19.74710274,0.797359,19.65722084,122.150322,9.123725891
21/08/2017,19.5204258,0.798594,19.43044281,120.3077545,9.045412064
22/08/2017,19.43324089,0.799872,19.5392971,121.6184464,9.104148865
23/08/2017,19.30246353,0.795608,19.77514648,121.8843765,9.29014492
24/08/2017,19.21528435,0.79552,19.5937233,121.570961,9.182463646
25/08/2017,19.23271751,0.795988,19.34880066,122.0933228,9.172673225
28/08/2017,19.18040657,0.793084,19.60279274,121.7609024,9.123725891
29/08/2017,19.06707382,0.791672,19.43951416,120.4787216,9.260777473
30/08/2017,18.94501114,0.789827,19.43044281,120.4692078,9.221619606
31/08/2017,19.09322548,0.78916,19.79328918,122.0648346,9.397830009
1/09/2017,19.18040657,0.786658,19.69350433,124.4107971,9.564249992
4/09/2017,19.02347755,0.790408,19.5030098,123.9073868,9.495723724
5/09/2017,18.70961571,0.785361,19.45765495,124.3063126,9.544671059
6/09/2017,18.68346214,0.782595,19.41230011,125.6359711,9.427199364
7/09/2017,18.66602707,0.79321,19.51208496,124.3727875,9.456565857
8/09/2017,18.68384361,0.787526,19.44858551,124.6672058,9.583827019
11/09/2017,18.92440796,0.792751,19.77514648,125.8544235,9.720880508
12/09/2017,18.83530998,0.793777,19.86585999,126.8254395,9.877511024
13/09/2017,18.81749153,0.791327,19.88400078,126.5193939,9.789405823
14/09/2017,18.63929558,0.791077,19.82049942,125.5247879,9.720880508
15/09/2017,18.83530998,0.790014,19.83864594,125.2474365,9.799196243
18/09/2017,19.04023361,0.79406,19.85678673,125.7256088,9.701302528
19/09/2017,19.02241898,0.792456,19.83864594,125.2378464,9.789405823
20/09/2017,19.10260391,0.795672,20.09263611,127.9157104,9.691511154
21/09/2017,18.99568558,0.790701,20.01099586,127.0167313,9.63277626
22/09/2017,19.00459671,0.793966,19.83864594,127.2749405,9.485935211
25/09/2017,19.08478355,0.79647,20.01099586,128.0209045,9.476145744
26/09/2017,18.9065876,0.794534,20.09263611,126.7489471,9.476145744
27/09/2017,18.79076195,0.800698,20.21963501,126.6532974,9.525093079
28/09/2017,18.78185081,0.80109,20.3647728,128.0974274,9.554460526
29/09/2017,18.63038445,0.805802,20.21056175,128.1165771,9.534880638
2/10/2017,18.81749153,0.805153,20.38291359,128.9964142,9.622984886
3/10/2017,18.71948433,0.802375,20.39198303,128.6425629,9.691511154
4/10/2017,18.47891808,0.802008,20.3284874,127.4757538,9.485935211
5/10/2017,18.40764236,0.797957,20.44641495,127.4375381,9.613197327
6/10/2017,18.5501976,0.800179,20.65504837,128.9390259,9.711090088
9/10/2017,18.76403236,0.79968,20.77297401,130.4883728,9.701302528
10/10/2017,18.72839165,0.797111,20.8273983,130.163208,9.554460526
11/10/2017,18.9689579,0.800576,21.10860825,130.73703,9.622984886
12/10/2017,19.15606308,0.801667,21.77080154,131.9707794,9.65235424
13/10/2017,19.41444778,0.793059,21.9068737,131.6551666,9.720880508
16/10/2017,19.32535362,0.796495,21.91594315,132.0759735,9.681721687
17/10/2017,19.23625183,0.793682,21.77080154,132.8889008,9.720880508
18/10/2017,19.20952034,0.787761,21.68008804,135.2798309,9.828562737
19/10/2017,19.20061302,0.785071,21.62566566,134.8016663,9.799196243
20/10/2017,19.33425903,0.784628,21.60752296,133.8166046,9.779615402
23/10/2017,19.25407219,0.78456,21.63473701,133.6444397,9.818774223
24/10/2017,19.24515915,0.782718,21.46238327,133.8070221,9.906878471
25/10/2017,19.20061302,0.783631,21.55309486,133.3479309,9.975403786
26/10/2017,19.49463272,0.78617,21.58938026,133.7496338,9.936246872
27/10/2017,19.31644058,0.779059,21.60752296,133.2523193,10.42571735
30/10/2017,19.43226624,0.777938,21.64380646,133.8357086,10.73897839
31/10/2017,19.39662743,0.775916,21.77080154,132.869751,10.6019268
1/11/2017,19.31644058,0.778652,21.8161602,134.1513062,10.87602901
2/11/2017,19.33425903,0.780457,21.8524437,134.294754,10.68024063
3/11/2017,19.34316444,0.782779,21.77987289,134.8398895,10.44529724
6/11/2017,19.30753136,0.788569,21.8705883,136.7813568,10.64108372
7/11/2017,19.48572922,0.784418,22.07015038,138.2828674,10.6606636
8/11/2017,19.37881088,0.78517,21.87965965,137.9768524,10.57718372
9/11/2017,19.55700684,0.784252,21.9431591,139.4209595,10.54772377
10/11/2017,19.58373451,0.787507,22.16993332,137.7185974,10.58700562
13/11/2017,19.56591415,0.780701,22.13364792,137.3551941,10.61646843
14/11/2017,19.14715195,0.78125,21.96129608,134.6486053,10.75396156
15/11/2017,19.01350784,0.777544,21.95222855,135.088562,10.85217285
16/11/2017,19.08478355,0.77079,21.7617321,134.5625458,10.92092037
17/11/2017,19.33425903,0.765972,21.8161602,135.9110565,10.94056129
20/11/2017,19.55700684,0.766812,22.08829308,136.714386,10.97002602
21/11/2017,19.23625183,0.769764,22.26971626,137.3934631,11.00930786
22/11/2017,19.25407219,0.76599,22.08829308,138.7036896,11.04859161
23/11/2017,19.36098862,0.767695,22.07015038,139.6696014,11.06823444
24/11/2017,19.55700684,0.771391,22.21528816,140.1669159,10.94056129
27/11/2017,19.69065285,0.765169,22.26971626,140.9225006,10.9012785
28/11/2017,19.81538773,0.768994,22.35135651,140.779007,10.93074131
29/11/2017,19.91339684,0.765509,22.33321381,139.6026611,10.97002602
30/11/2017,19.85102844,0.767872,22.25157547,137.0874023,11.02894974
1/12/2017,20.12722969,0.768262,22.52371025,139.2488403,11.02894974
4/12/2017,20.08268547,0.764701,22.70513344,138.9714813,10.85217285
5/12/2017,20.07377052,0.761499,22.59627914,138.0724792,10.80306625
6/12/2017,20.0648632,0.763126,22.66884804,135.2224579,10.9012785
7/12/2017,20.23414803,0.763126,22.78677559,135.949295,11.0584116
8/12/2017,20.35888481,0.758731,22.65070534,135.8345337,11.17626381
11/12/2017,20.40343475,0.755401,22.88655663,135.2606812,11.23518848
12/12/2017,20.34997749,0.755572,22.7142067,134.4764557,11.06823444
13/12/2017,20.43907547,0.758489,22.79584503,135.3563538,10.97002602
14/12/2017,20.4479847,0.761383,22.40578461,134.6677399,10.82270908
15/12/2017,20.56381035,0.762567,22.26971626,133.9217529,10.73432064
18/12/2017,20.69745827,0.761197,22.34228516,135.1172638,10.95038128
19/12/2017,20.68854713,0.760717,22.5509243,136.2553558,10.94056129
20/12/2017,20.66181946,0.760549,22.79584503,135.4424286,11.00930786
21/12/2017,20.57271957,0.756659,22.74141884,134.9068146,10.91109657
22/12/2017,20.50144386,0.756344,22.29692841,135.0407104,10.80306625
27/12/2017,20.46580315,0.759013,22.02479744,134.9737854,10.79324627
28/12/2017,20.50144386,0.76041,21.9431591,134.7825317,10.8128891
29/12/2017,20.36779594,0.760462,22.04294014,135.1363831,10.79324627
2/01/2018,20.33215523,0.756687,21.8887291,134.4190674,10.63611031
3/01/2018,20.29651833,0.751202,21.58938026,133.3383789,10.70485783
4/01/2018,20.39452362,0.750807,21.99758339,135.3754578,10.8128891
5/01/2018,20.75091743,0.75295,21.97037125,136.4753265,10.79324627
8/01/2018,20.93802261,0.755658,22.05200768,137.0491333,10.95038128
9/01/2018,20.93802261,0.763301,21.8887291,135.7101898,10.95038128
10/01/2018,20.87565231,0.766501,21.50773811,135.8058319,10.94056129
11/01/2018,20.91129112,0.765111,21.8887291,134.6103821,10.78342533
12/01/2018,20.92020416,0.766577,21.75265884,135.6432495,10.80306625
15/01/2018,21.07167053,0.765345,21.61659431,136.7622223,10.74414158
16/01/2018,20.91129112,0.767224,21.8161602,135.958847,10.8128891
17/01/2018,20.94693375,0.770772,21.9068737,135.8249664,10.84235001
18/01/2018,20.72418785,0.771486,21.61659431,136.169281,10.82270908
19/01/2018,20.84892654,0.772559,21.52588272,137.6516571,10.9012785
22/01/2018,20.59054184,0.773043,21.55309486,139.0575256,10.84235001
23/01/2018,20.56381035,0.777484,21.55309486,140.1095581,11.75570107
24/01/2018,20.5816288,0.779429,21.71637535,141.3815155,12.07979393
25/01/2018,20.52817345,0.780214,21.96129608,141.1233063,12.11907768
29/01/2018,20.56381035,0.780104,22.20621872,143.3038635,12.43334866
30/01/2018,20.75982666,0.783392,22.07922173,141.0659332,12.07979393
31/01/2018,21.24986649,0.78284,22.81398773,140.0330353,12.24674797
1/02/2018,21.65080833,0.78638,22.95912552,139.6409302,12.24674797
2/02/2018,21.96264839,0.786102,23.04076576,140.865097,12.11907768
5/02/2018,22.14975357,0.784806,23.14962387,140.0521545,11.96194077
6/02/2018,21.69535446,0.781067,22.37856865,134.3712769,11.37268448
7/02/2018,21.71317863,0.784732,22.59627914,136.188385,11.59432602
8/02/2018,21.99828911,0.788581,22.55999565,136.714386,11.64357853
9/02/2018,21.73099518,0.790889,22.5146389,134.3234406,11.42686272
12/02/2018,21.7042675,0.796292,21.64380646,134.1417389,11.43671417
13/02/2018,21.76663208,0.79713,22.11550522,135.8727875,11.36775589
14/02/2018,21.57061768,0.797251,21.9068737,142.7778625,11.36775589
15/02/2018,21.17858696,0.800576,22.02479744,144.8914337,11.5352211
16/02/2018,21.2587738,0.800211,21.51940536,146.6990051,11.62387753
19/02/2018,21.49042702,0.800833,22.09704781,149.0612488,11.61402512
20/02/2018,21.45479202,0.800448,22.42712402,149.1951752,11.5450716
21/02/2018,21.41915131,0.804894,22.66551781,150.0080872,11.70268345
22/02/2018,21.45479202,0.802923,23.00476837,151.4139557,11.77163792
23/02/2018,21.49042702,0.811688,23.10562706,153.890976,11.82089233
